,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,צבע,gearbox,trader,area,sub_area,price_list,price_list_url
987,43194760,קיה, ספורטז',71000,1998,2015,3,75000,7,06/2023,0,0,אפור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/25371/2015
988,71765705,מיצובישי, אקליפס קרוס,98000,1499,2018,2,61000,7,05/2023,0,0,אפור,0,0,19,אבן יהודה,,https://www.yad2.co.il/price-list/sub-model/30982/2018
989,96498792,לנד רובר, דיפנדר,155000,2495,1997,5,357000,6,05/2023,0,0,אפור,1,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/23877/1997
990,95976366,מאזדה, CX-5,117000.0,1998,2018,1,52000,7,12/2023,0,,לבן,0,0,19,קדימה צורן,,https://www.yad2.co.il/price-list/sub-model/27738/2018
991,76388620,אאודי, Q3,215000.0,1498,2021,2,40000,7,01/2024,0,0.0,שחור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/32897/2021
992,76860936,ניסאן, קשקאי,65000.0,1197,2016,2,130000,7,03/2024,0,0.0,לבן,0,0,19,מכמורת,,https://www.yad2.co.il/price-list/sub-model/29834/2016
993,78134648,סקודה, קודיאק,197000.0,1968,2020,1,98000,6,08/2023,0,0.0,אפור,0,0,19,בית חרות,,https://www.yad2.co.il/price-list/sub-model/30492/2020
994,96184582,יונדאי, טוסון,72000.0,1591,2016,2,110000,7,02/2024,0,0.0,לבן,0,0,19,כפר יונה,,https://www.yad2.co.il/price-list/sub-model/27938/2016
995,46964731,קיה, ספורטז',112000.0,1999,2019,2,31000,7,07/2023,0,1.0,אפור,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/28656/2019
996,54203973,סקודה, קודיאק,175000.0,1498,2020,2,75800,7,01/2024,0,2.0,אפור,0,0,19,אבן יהודה,,https://www.yad2.co.il/price-list/sub-model/32104/2020
997,66820871,סיאט, אטקה,99000.0,1395,2018,1,92000,7,02/2024,0,2.0,כסוף,0,0,19,קדימה צורן,,https://www.yad2.co.il/price-list/sub-model/29492/2018
998,47816453,מאזדה, CX-5,62000.0,1998,2013,1,136500,7,05/2023,0,2.0,כסוף,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/26117/2013
999,86867279,יונדאי, טוסון,93000.0,1999,2016,3,134000,7,08/2023,0,0.0,אפור,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/31303/2016
1000,89636717,סקודה, קודיאק,149555.0,1984,2017,2,140000,7,08/2023,0,0.0,אפור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/30140/2017
1001,62851680,סוזוקי, ג'ימני,29000.0,1328,2005,3,250000,7,04/2023,0,0.0,בז',0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/22815/2005
1002,76482994,פולקסווגן, טיגואן,102500.0,1395,2017,3,86000,7,06/2023,0,0.0,לבן,0,0,19,צור יצחק,,https://www.yad2.co.il/price-list/sub-model/29225/2017
1003,52929527,מאזדה, CX-5,125000.0,1998,2018,1,75000,7,06/2023,0,0.0,אדום,0,0,19,שדה ורבורג,,https://www.yad2.co.il/price-list/sub-model/30169/2018
1004,62867580,פורד, אדג' / EDGE,,1999,2019,1,42000,7,10/2023,0,0.0,אפור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/32922/2019
1005,73365845,סוזוקי, ויטרה,,998,2020,1,23000,7,03/2024,0,0.0,שחור,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/32722/2020
1006,65505454,פולקסווגן, טיגואן,143000.0,1498,2020,1,44000,7,01/2024,0,0.0,שחור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/33001/2020
1007,59038144,לקסוס, RX300,260000.0,1998,2021,1,41000,7,03/2024,0,0.0,שחור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/31475/2021
1008,45469541,אאודי, Q5,95000.0,1984,2014,1,87300,7,02/2024,0,,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/26230/2014
1009,64531853,ניסאן, קשקאי,72000.0,1197,2016,3,128105,7,02/2024,0,0.0,כחול,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/29227/2016
1010,77927887,מיצובישי, אאוטלנדר,98000.0,1998,2016,3,99000,7,01/2024,0,0.0,לבן,0,0,19,טייבה,,https://www.yad2.co.il/price-list/sub-model/27846/2016
1011,94878522,סקודה, קודיאק,231100.0,1984,2022,1,25000,7,08/2023,0,0.0,אפור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/36398/2022
1012,71728889,רנו, קדגא'ר,98000.0,1461,2019,2,92500,6,04/2024,0,1.0,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/29043/2019
1013,43358818,יונדאי, קונה,118000.0,1591,2020,1,18950,7,11/2023,0,1.0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/33083/2020
1014,97153409,ניסאן, קשקאי,40000.0,1997,2012,2,160000,7,04/2024,0,0.0,אפור,0,0,19,עין ורד,,https://www.yad2.co.il/price-list/sub-model/25394/2012
1015,97282023,פולקסווגן, טוארג,35000.0,3597,2007,2,225000,7,07/2023,0,0.0,אפור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/23690/2007
1016,79962358,מיצובישי, אאוטלנדר,,1998,2016,1,144000,7,01/2024,0,0.0,אפור,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/26359/2016
1017,56840128,ב.מ.וו, X5,309000.0,1997,2019,1,56000,3,04/2023,0,0.0,אפור,0,0,19,כפר שמריהו,,https://www.yad2.co.il/price-list/sub-model/30976/2019
1018,85369068,טויוטה, לנד קרוזר ארוך,,2982,2014,1,69500,6,04/2023,0,0.0,כסוף,0,0,19,קלנסווה,,https://www.yad2.co.il/price-list/sub-model/27017/2014
1019,87127508,סקודה, קודיאק,129800.0,1395,2017,2,90000,7,08/2023,0,9.0,שחור,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/30148/2017
1020,64494073,טויוטה, לנד קרוזר ארוך,,2755,2022,1,29000,6,03/2024,0,9.0,אפור,0,0,19,כפר יונה,,https://www.yad2.co.il/price-list/sub-model/29242/2022
1021,57839177,יונדאי, קונה,99000.0,1591,2020,2,48000,7,03/2024,0,0.0,ירוק,0,0,19,תל מונד,,https://www.yad2.co.il/price-list/sub-model/32566/2020
1022,53224402,מאזדה, CX-5,122000.0,1998,2018,2,54000,7,06/2023,0,2.0,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/30168/2018
1023,61523156,לנד רובר, דיסקברי 3,70000.0,2720,2006,5,315000,6,11/2023,0,0.0,אפור,0,0,19,אלישמע,,https://www.yad2.co.il/price-list/sub-model/22736/2006
1024,75533303,יונדאי, קונה,115000.0,1591,2020,1,44950,7,05/2024,0,0.0,אפור,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/33083/2020
1025,77475136,ניסאן, אקס טרייל,142000.0,1995,2018,2,82000,6,06/2023,0,0.0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/29970/2018
1026,62910739,וולוו, XC60,204000,1969,2020,1,25000,7,02/2024,0,,אפור,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/33360/2020
1027,86949678,סקודה, קודיאק,178000,1498,2022,1,22000,7,02/2025,0,,אפור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/33230/2022
1028,77906607,שברולט, בלייזר (2019 ואילך),233000,1997,2021,1,37000,7,01/2024,0,,אפור,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/33550/2021
1029,77475136,ניסאן, אקס טרייל,142000,1995,2018,2,82000,6,06/2023,0,0.0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/29970/2018
1030,63401292,מאזדה, CX-3,133000,1496,2022,1,5400,7,09/2023,0,0.0,כחול,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/35397/2022
1031,84407353,אלפא רומיאו, סטלויו,204000,1995,2021,1,57000,7,01/2024,0,0.0,לבן,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/33780/2021
1032,73123736,ג'יפ / Jeep, גרנד צ'ירוקי (עד 2004),82000,5216,1997,4,196000,7,06/2023,0,0.0,אפור,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/23461/1997
1033,62266561,פורד, קוגה,64000,1498,2016,1,83000,7,01/2024,0,0.0,כסוף,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/28377/2016
1034,65451785,סוזוקי, ויטרה,81900,1586,2017,1,99000,7,01/2024,0,0.0,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/28668/2017
1035,67259656,וולוו, XC90,455000,1969,2021,1,55000,3,06/2023,0,0.0,לבן,0,0,19,גבעת שפירא,,https://www.yad2.co.il/price-list/sub-model/31701/2021
1036,77255774,סובארו, פורסטר,117000,1995,2018,1,128000,7,11/2023,0,0.0,לבן,0,0,19,כוכב יאיר / צור יגאל,,https://www.yad2.co.il/price-list/sub-model/29073/2018
1037,54641894,מיצובישי, ASX,92000,1998,2018,2,23500,7,01/2024,0,0.0,לבן,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/27847/2018
1038,94156250,ניסאן, קשקאי,130000,1497,2019,1,50000,7,02/2024,0,0.0,כסוף,0,0,19,צור משה,,https://www.yad2.co.il/price-list/sub-model/32257/2019
1039,63104825,שברולט, טראוורס,65000,3564,2014,3,125000,7,02/2024,0,1.0,לבן,0,0,19,פרדסיה,,https://www.yad2.co.il/price-list/sub-model/26381/2014
1040,98479555,דאצ'יה, דאסטר החדש,110000,1332,2021,1,16000,7,02/2024,0,1.0,לבן,1,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/33197/2021
1041,82117798,וולוו, XC90,280000,1969,2018,1,139000,3,10/2023,0,1.0,שחור,0,0,19,כפר ויתקין,,https://www.yad2.co.il/price-list/sub-model/28979/2018
1042,99071409,קאדילק, SRX,79000,3564,2014,2,99000,7,03/2024,0,0.0,בז',0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/26402/2014
1043,89889585,יונדאי, טוסון,123500,1999,2019,1,32250,7,05/2024,0,0.0,אפור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/30484/2019
1044,91551045,סקודה, קודיאק,140000.0,1968,2018,2,103000,6,10/2023,0,0,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/30129/2018
1045,69356273,מיצובישי, פג'רו קצר,90000.0,3200,2008,3,196100,6,01/2024,0,0,כסוף,0,0,19,טייבה,,https://www.yad2.co.il/price-list/sub-model/22774/2008
1046,74595772,טויוטה, RAV4 הייבריד,149000.0,2494,2018,2,55000,7,01/2024,0,0,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/29886/2018
1047,99071409,קאדילק, SRX,79000.0,3564,2014,2,99000,7,03/2024,0,0,בז',0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/26402/2014
1048,82117798,וולוו, XC90,280000.0,1969,2018,1,139000,3,10/2023,0,0,שחור,0,0,19,כפר ויתקין,,https://www.yad2.co.il/price-list/sub-model/28979/2018
1049,89889585,יונדאי, טוסון,123500.0,1999,2019,1,32250,7,05/2024,0,0,אפור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/30484/2019
1050,58864023,לקסוס, NX,,1998,2015,1,260000,7,11/2023,0,0,שחור,0,0,19,אבן יהודה,,https://www.yad2.co.il/price-list/sub-model/29714/2015
1051,92016974,סובארו, פורסטר,83000.0,1995,2017,1,172000,7,10/2023,0,0,שחור,0,0,19,קדימה צורן,,https://www.yad2.co.il/price-list/sub-model/26970/2017
1052,51205838,האמר, H3,78000.0,3460,2006,2,320000,7,12/2023,0,3,חום,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/23395/2006
1053,55633440,מאזדה, CX-5,130000.0,1998,2018,2,53000,7,04/2023,0,0,שחור,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/30168/2018
1054,92600007,מאזדה, CX-3,100000.0,1998,2018,2,46000,7,04/2024,0,0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/30177/2018
1055,56415627,הונדה, HR-V,89000.0,1498,2019,1,108000,7,02/2024,0,0,אפור,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/28683/2019
1056,78039503,פולקסווגן, טיגואן,185000.0,1498,2021,1,28000,7,06/2023,0,0,חום,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/34431/2021
1057,88314667,יונדאי, טוסון,120500.0,1591,2018,1,78000,7,11/2023,0,0,לבן,0,0,19,עין ורד,,https://www.yad2.co.il/price-list/sub-model/30486/2018
1058,92121323,סובארו, פורסטר,170000.0,2498,2021,1,45027,7,11/2023,0,0,אפור,0,0,19,אבן יהודה,,https://www.yad2.co.il/price-list/sub-model/32150/2021
1059,48086944,מיצובישי, אאוטלנדר,71500.0,1998,2015,1,181000,7,01/2024,0,0,שחור,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/26359/2015
1060,74820972,יונדאי, טוסון,105000.0,1999,2018,2,30000,7,04/2024,0,0,שחור,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/30484/2018
1061,62138841,קיה, ספורטז',59500.0,1591,2015,3,109000,7,06/2023,0,0,זהב,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/30175/2015
1062,46351782,מיצובישי, אאוטלנדר,87500.0,1998,2015,1,159000,7,09/2023,0,,אפור,0,0,19,אבן יהודה,,https://www.yad2.co.il/price-list/sub-model/26359/2015
1063,43232682,לקסוס, RX450H,200000.0,3456,2015,1,31700,7,05/2024,0,,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/26158/2015
1064,57355463,ניסאן, קשקאי,90000.0,1598,2018,1,98000,6,02/2024,0,,אפור,0,0,19,גאולים,,https://www.yad2.co.il/price-list/sub-model/27334/2018
1065,86273981,אינפיניטי, QX70 / FX37,142000.0,3696,2015,1,122000,7,07/2023,0,,אפור,0,0,19,תל מונד,,https://www.yad2.co.il/price-list/sub-model/28458/2015
1066,58019141,שברולט, טראוורס,212000.0,3564,2020,1,41000,7,07/2023,0,,לבן,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/32735/2020
1067,43654347,אינפיניטי, QX70 / FX37,148000.0,3696,2017,1,125000,7,09/2024,0,,לבן,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/23728/2017
1068,51653374,ניסאן, קשקאי,82000.0,1197,2017,2,57000,7,08/2023,0,0.0,לבן,0,0,19,תל מונד,,https://www.yad2.co.il/price-list/sub-model/29227/2017
1069,62728687,ג'יפ / Jeep, קומפאס,185000.0,1332,2022,1,6800,7,07/2023,0,0.0,אפור,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/36997/2022
1070,77257534,סוזוקי, ג'ימני,124000.0,1462,2020,1,29000,7,05/2024,0,0.0,לבן,1,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/32724/2020
1071,61431306,ג'יפ / Jeep, גרנד צ'ירוקי,,3604,2021,1,52500,7,02/2024,0,0.0,לבן,0,0,19,קדימה צורן,,https://www.yad2.co.il/price-list/sub-model/31023/2021
1072,68000546,יונדאי, טוסון,94000.0,1999,2016,1,65000,7,05/2024,0,0.0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/27939/2016
1073,89461036,סקודה, קודיאק,160000.0,1498,2020,1,91000,7,11/2023,0,0.0,כסוף,0,0,19,כפר יונה,,https://www.yad2.co.il/price-list/sub-model/33230/2020
1074,91520564,סקודה, קודיאק,158000.0,1984,2020,1,95000,7,10/2023,0,0.0,שחור,0,0,19,חרות,,https://www.yad2.co.il/price-list/sub-model/32539/2020
1075,99092238,מרצדס, G Class,995000.0,2925,2022,1,15900,6,03/2024,0,0.0,שחור,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/35312/2022
1076,89545599,אאודי, Q7,340000.0,2967,2019,2,90000,6,05/2023,0,0.0,כסוף,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/32063/2019
1077,67341234,מאזדה, CX-5,98000.0,1998,2017,1,107000,7,01/2024,0,0.0,כחול,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/27738/2017
1078,88560878,טויוטה, לנד קרוזר ארוך,209000.0,2982,2011,1,173000,6,10/2023,0,0.0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/25556/2011
1079,57252440,מיצובישי, אאוטלנדר,98500.0,1998,2015,1,76000,7,05/2024,0,0.0,אפור,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/26359/2015
1080,62752184,טויוטה, לנד קרוזר ארוך,80000,2982,2006,1,665000,6,09/2023,0,,שמפניה,0,0,19,משמרת,,https://www.yad2.co.il/price-list/sub-model/27993/2006
1081,53034030,מרצדס, GLC,425000,1991,2021,2,15000,3,05/2023,0,0.0,שמפניה,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/38830/2021
1082,55196191,קאדילק, XT4,215000,1997,2020,1,12500,7,07/2023,0,0.0,אפור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/32968/2020
1083,69368757,מרצדס, GLE קופה,750000,2999,2022,1,30000,7,06/2023,0,0.0,אפור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/34686/2022
1084,44465510,פולקסווגן, טיגואן,133000,1395,2018,1,41100,7,07/2023,0,0.0,אפור,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/29225/2018
1085,59186493,טויוטה, RAV4 ארוך,79800,1987,2014,2,117000,7,10/2023,0,0.0,שחור,0,0,19,אבן יהודה,,https://www.yad2.co.il/price-list/sub-model/26424/2014
1086,76104583,פורד, אקספלורר,97000,3497,2014,3,209500,7,01/2024,0,0.0,לבן,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/25650/2014
1087,92395018,מיצובישי, אאוטלנדר,77000,1998,2016,4,135000,7,09/2023,0,0.0,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/30924/2016
1088,91060531,ג'יפ / Jeep, גרנד צ'ירוקי,240000,3604,2019,1,36500,7,09/2023,0,0.0,לבן,0,0,19,טירה,,https://www.yad2.co.il/price-list/sub-model/31023/2019
1089,65926218,קיה, ספורטז',98500,1999,2018,1,75000,7,01/2024,0,0.0,אפור,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/28656/2018
1090,67995040,ב.מ.וו, X5,255000,1997,2017,2,38000,3,11/2023,0,9.0,לבן,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/29550/2017
1091,72339465,טויוטה, לנד קרוזר ארוך,188000,2982,2012,2,349000,6,01/2024,0,0.0,לבן,0,0,19,פרדסיה,,https://www.yad2.co.il/price-list/sub-model/25557/2012
1092,43895059,ניסאן, אקס טרייל,127000,1332,2020,2,50000,7,03/2024,0,1.0,לבן,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/32846/2020
1093,43265026,מיצובישי, אאוטלנדר PHEV,139000,2360,2020,1,98000,3,01/2024,0,1.0,כסוף,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/32367/2020
1094,42315185,ניסאן, אקס טרייל,97000,1598,2018,1,109000,6,02/2024,0,1.0,כסוף,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/27956/2018
1095,84159200,קאדילק, XT5,191000,3649,2019,2,91000,7,04/2024,0,0.0,כסוף,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/29281/2019
1096,45935257,מיצובישי, אאוטלנדר,137000,1998,2020,2,76000,7,07/2023,0,0.0,אפור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/26359/2020
1097,81588017,אם. ג'י. / MG, EHS PHEV,175000,1490,2023,1,3100,3,01/2024,0,0.0,שחור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/38475/2023
1098,72339465,טויוטה, לנד קרוזר ארוך,188000.0,2982.0,2012,2,349000,6,01/2024,0,0,לבן,0,0,19,פרדסיה,,https://www.yad2.co.il/price-list/sub-model/25557/2012
1099,52385956,מאזדה, CX-5,125000.0,1998.0,2018,1,88000,7,01/2024,0,0,חום,0,0,19,קלנסווה,,https://www.yad2.co.il/price-list/sub-model/27738/2018
1100,84214609,פורד, טרנזיט קוסטום,200000.0,1995.0,2021,1,5000,6,01/2024,0,0,כסוף,0,0,19,כפר יונה,,https://www.yad2.co.il/price-list/sub-model/33565/2021
1101,41302423,פיאט, דוקאטו קצר/בינוני,,2287.0,2015,2,185000,6,01/2024,0,0,לבן,1,0,19,שער אפרים,,https://www.yad2.co.il/price-list/sub-model/22898/2015
1102,59472114,טויוטה, היילקס 4X4,48000.0,2494.0,2004,3,205000,6,03/2024,0,0,לבן,1,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/24043/2004
1103,81923169,סיטרואן, ברלינגו דור 2 (2008-2019),48000.0,1560.0,2016,3,1200989,6,08/2023,0,0,לבן,1,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/26175/2016
1104,95177884,מרצדס, ספרינטר 313/316,95000.0,2143.0,2013,1,125000,5,05/2024,0,0,כחול,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/35256/2013
1105,81348953,מיצובישי, טרייטון / L200 2X4,122000.0,2442.0,2018,2,151000,6,03/2024,0,1,לבן,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/27839/2018
1106,64707264,פיאט, דוקאטו ארוך,134000.0,2287.0,2018,1,170000,6,12/2023,0,1,לבן,1,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/31262/2018
1107,75235626,פורד, F-250,173000.0,6700.0,2020,1,137000,6,08/2023,0,1,אפור,0,0,19,קרית חינוך בן גוריון עמק חפר,,https://www.yad2.co.il/price-list/sub-model/32921/2020
1108,81389519,טסלה, מודל 3,235000.0,,2021,1,14000,2,06/2023,0,1,אפור,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/35830/2021
1109,72540036,ב.מ.וו, סדרה 5,68000.0,2996.0,2009,6,240000,7,11/2023,0,0,שחור,0,0,19,קדימה צורן,,https://www.yad2.co.il/price-list/sub-model/21202/2009
1110,58393761,שברולט, קרוז,24000.0,1362.0,2014,1,226000,7,09/2023,0,0,לבן,0,0,19,חיבת ציון,,https://www.yad2.co.il/price-list/sub-model/26941/2014
1111,61247243,טויוטה, קורולה הייבריד,136000.0,1798.0,2021,1,40000,7,01/2024,0,0,כסף,0,0,19,כוכב יאיר / צור יגאל,,https://www.yad2.co.il/price-list/sub-model/32903/2021
1112,56261774,טסלה, מודל 3,192000.0,,2021,2,35000,2,06/2023,0,0,לבן,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/35538/2021
1113,71419946,רנו, קליאו דור 4 (2013-2019),18500.0,1149.0,2014,4,124000,7,01/2024,0,0,אדום,1,0,19,בית יהושע,,https://www.yad2.co.il/price-list/sub-model/26757/2014
1114,92864743,ב.מ.וו, סדרה 3,,2979.0,2012,3,231000,7,07/2023,0,0,אדום,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/26676/2012
1115,58678987,טסלה, מודל 3,221000.0,,2021,1,41000,2,10/2024,0,0,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/35830/2021
1116,49632739,טויוטה, קאמרי,91000.0,2494.0,2016,1,99600,7,,0,,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/26994/2016
1117,83761525,טויוטה, קורולה הייבריד,134000.0,1798.0,2021,2,20000,7,,0,0.0,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/33484/2021
1118,88186391,טויוטה, יאריס הייבריד,50000.0,1497.0,2013,2,137500,7,12/2023,0,0.0,אפור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/27328/2013
1119,49448061,סיטרואן, C4,,1199.0,2022,1,13300,7,12/2023,0,0.0,לבן,0,0,19,קדימה צורן,,https://www.yad2.co.il/price-list/sub-model/35753/2022
1120,98062268,פולקסווגן, גולף,65000.0,1395.0,2016,2,147341,7,05/2023,0,1.0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/26755/2016
1121,81207733,קיה, נירו הייבריד,97000.0,1580.0,2019,1,125000,7,04/2024,0,1.0,אדום,0,0,19,מתן,,https://www.yad2.co.il/price-list/sub-model/29359/2019
1122,92575459,שברולט, אקווינוקס,97000.0,1490.0,2018,2,69000,7,05/2023,0,0.0,כחול,0,0,19,קדימה צורן,,https://www.yad2.co.il/price-list/sub-model/30218/2018
1123,64673058,פולקסווגן, פאסאט CC,72000.0,1798.0,2014,3,152000,7,02/2024,0,0.0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/33040/2014
1124,52405115,סקודה, פאביה,24500.0,1390.0,2013,3,146000,7,04/2024,0,0.0,כחול,1,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/26512/2013
1125,82945519,שברולט, אורלנדו,23000.0,1362.0,2014,3,190000,7,11/2023,0,0.0,אפור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/27473/2014
1126,88498270,טסלה, מודל S,507000.0,,2022,1,2500,2,12/2023,0,0.0,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/38460/2022
1127,74395230,סובארו, XV,65000.0,1995.0,2015,2,150000,7,06/2023,0,0.0,כחול,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/26959/2015
1128,66866573,סקודה, סיטיגו / Citigo,22000.0,999.0,2016,2,111000,7,04/2023,0,0.0,שחור,1,0,19,אבן יהודה,,https://www.yad2.co.il/price-list/sub-model/26378/2016
1129,46335188,מרצדס, E-Class Taxi,,1950.0,2018,2,410000,6,06/2023,0,6.0,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/30107/2018
1130,95426810,שברולט, קורבט,660000.0,6162.0,2020,1,9450,7,04/2024,0,6.0,לבן,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/34507/2020
1131,74043889,מיני, רודסטר,72000.0,1598.0,2014,7,195000,7,07/2023,0,0.0,אפור,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/26471/2014
1132,57994472,טסלה, מודל 3,209000.0,,2022,1,18000,2,07/2023,0,0.0,שחור,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/35710/2022
1133,46064453,יונדאי, i10,70000.0,1197.0,2021,2,7500,7,03/2024,0,0.0,כסוף,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/33581/2021
1134,84286139,אלפא רומיאו, ג'וליה,275000,1995.0,2022,1,15000,7,01/2024,0,,שחור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/33773/2022
1135,42150278,אלפא רומיאו, ג'וליה,122000,1995.0,2018,2,125000,7,01/2024,0,0.0,אפור,0,0,19,פרדסיה,,https://www.yad2.co.il/price-list/sub-model/30365/2018
1136,91337470,ג'ילי - Geely, Geometry C,140000,,2022,1,8000,2,05/2023,0,0.0,לבן,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/36923/2022
